CASE_ID,ADDRESS,CROSS_STREETS,address,cross_street
118804,Western ABH Los Angeles,NA,"1819 S Western Ave, Los Angeles, CA 90006",NA
104864,Western ABH Los Angeles *,*,"1819 S Western Ave, Los Angeles, CA 90006",
106355,Western ABH Los Angeles 90006,NA,"1819 S Western Ave, Los Angeles, CA 90006",NA
100823,Western ABH Zone Los Angeles 90019,NA,"1819 S Western Ave, Los Angeles, CA 90006",NA
104658,Western ABH Zone Los Angeles 90019,NA,"1819 S Western Ave, Los Angeles, CA 90006",NA
99942,1819 S western Los Angeles 90006,ABH Western,1819 S western Los Angeles 90006,ABH Western
100480,1819 S WESTERN ST Los Angeles 90006,ABH WESTERN,1819 S WESTERN ST Los Angeles 90006,ABH WESTERN
117513,1819 SE Western AVE Los Angeles 90033,ABH Zone,1819 SE Western AVE Los Angeles 90033,ABH Zone
112473,1920 W 3rd ST Los Angeles 000,ABH MacArthur Park,1920 W 3rd ST Los Angeles 90057,ABH MacArthur Park
120324,1920 W 3rd ST Los Angeles 90057,ABH Zone,1920 W 3rd ST Los Angeles 90057,ABH Zone
115896,1920 W 3rd ST Los Angeles 90057,ABH Zone,1920 W 3rd ST Los Angeles 90057,ABH Zone
107684,Mac Aurthur Park Los Angeles --,ABH Zone,1920 W 3rd ST Los Angeles 90057,ABH Zone
118405,ABH Zone Los Angeles 90057,1920 W 3rd St,"1920 W 3rd St, Los Angeles, CA 90057",1920 W 3rd St
123271,ABH Zone Los Angeles 90057,Mac Arthur Park Alleys (1920 W 3rd St),"1920 W 3rd St, Los Angeles, CA 90057",Mac Arthur Park Alleys (1920 W 3rd St)
92040,ABH ZONE Los Angeles 90057,WESTLAKE/3RD,"1920 W 3rd St, Los Angeles, CA 90057",WESTLAKE/3RD
89687,ABH ZONE Los Angeles 90057,3rd & Westlake,"1920 W 3rd St, Los Angeles, CA 90057",3rd & Westlake
127158,ABH Zone Los Angeles 90057,NA,"1920 W 3rd St, Los Angeles, CA 90057",NA
71118,ABH zone Los Angeles 90057,NA,"1920 W 3rd St, Los Angeles, CA 90057",NA
98632,ABH ZONE Los Angeles 90057,Alvarado,"1920 W 3rd St, Los Angeles, CA 90057",Alvarado
107200,ABH Alleys Los Angeles 0000,3rd to 6th,"1920 W 3rd St, Los Angeles, CA 90057",3rd to 6th
108128,200 N Main  ST Los Angeles 90012,Civc Center ABH,200 N Main  ST Los Angeles 90012,Civc Center ABH
115529,200 N Main ST Los Angeles 90012,Civic Center ABH,200 N Main ST Los Angeles 90012,Civic Center ABH
119273,200 N Main ST Los Angeles 90012,"1st St, CIvic Center ABH",200 N Main ST Los Angeles 90012,"1st St, CIvic Center ABH"
132440,200 N Main ST Los Angeles 90012,"Temple St., Civic Center ABH",200 N Main ST Los Angeles 90012,"Temple St., Civic Center ABH"
115971,200 N Main ST Los Angeles 90012,E. Temple St.(Civic Center ABH),200 N Main ST Los Angeles 90012,E. Temple St.(Civic Center ABH)
112454,Civic . Los Angeles 90012,ABH Civic Center,200 N Main ST Los Angeles 90012,ABH Civic Center
114694,Civic Center . Los Angeles 90012,ABH Zone,200 N Main ST Los Angeles 90012,ABH Zone
91761,Civic Center Los Angeles 0000,ABH,200 N Main ST Los Angeles 90012,ABH
117067,Civic Center Los Angeles 90012,ABH Zone,200 N Main ST Los Angeles 90012,ABH Zone
116611,Civic Center Los Angeles 90012,ABH Zone,200 N Main ST Los Angeles 90012,ABH Zone
122975,Civic Center Los Angeles 90012,ABH Zone,200 N Main ST Los Angeles 90012,ABH Zone
102278,20900 Bassett . Los Angeles 91304,ABH Willows -Independence,20900 Bassett . Los Angeles 91304,ABH Willows -Independence
119172,ABH MAC PARK Los Angeles 000,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
130505,ABH Mac Park Los Angeles 00000,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
119932,Mac Arthur Park ABH Los Angeles 00000,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
133479,Mac Arthur Park ABH Zone Los Angeles 000,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
117782,Mac Park ABH Los Angeles 00000,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
117242,Mac Park ABH Zone Los Angeles 000,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
116667,Mac Park ABH Zone Los Angeles 000,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
123899,Mac Park ABH zone Los Angeles 90057,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
125611,Mac Park ABH Zone Los Angeles 90057,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
109234,MacArthur Park ABH Los Angeles 000,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
121598,MacArthur Park ABH Los Angeles 0000,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
105733,MacAurthur Park ABH ST Los Angeles 00000,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
115470,CD1 ABH Los Angeles 90057,Alleys,"2230 W 6th St, Los Angeles, CA 90057",Alleys
99592,CD1 ABH Zone Los Angeles 0000,tbd,"2230 W 6th St, Los Angeles, CA 90057",tbd
99854,CD1 ABH Zone Los Angeles 90057,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
100131,CD1 ABH Zone Los Angeles 90057,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
100620,ABH CD1 Zone Los Angeles 90057,NA,"2230 W 6th St, Los Angeles, CA 90057",NA
101354,2301 S Main  ST Los Angeles 90007,HOPE ABH,2301 S Main  ST Los Angeles 90007,HOPE ABH
75610,ABH Imperial Los Angeles 0,South LA,"2316 E Imperial Hwy, Los Angeles, CA 90059",South LA
110983,ABH Imperial Los Angeles 90002,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
111063,ABH Imperial Los Angeles 90002,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
112712,ABH Imperial Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
113485,ABH Imperial Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
115024,ABH Imperial Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
131680,ABH Imperial Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
125287,ABH Imperial Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
114256,ABH Imperial Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
124241,ABH Imperial Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
130207,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
123535,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
109472,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
115307,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
125194,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
113725,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
129133,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
131002,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
124162,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
126429,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
114585,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
109797,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
116537,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
109879,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
121009,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
110589,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
120674,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
124445,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
117579,Imperial ABH Zone Los Angeles 90059,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
117652,Imperial ABH Zone Los Angeles 90759,NA,"2316 E Imperial Hwy, Los Angeles, CA 90059",NA
99809,2817 HOPE ST Los Angeles 90007,ABH HOPE,2817 HOPE ST Los Angeles 90007,ABH HOPE
105812,2817 S Hope ST Los Angeles 000,ABH Hope,2817 S Hope ST Los Angeles 000,ABH Hope
128640,2817 S HOPE ST Los Angeles 90007,HOPE ABH,2817 S HOPE ST Los Angeles 90007,HOPE ABH
89726,2817 S Hope ST Los Angeles 90007,ABH,2817 S Hope ST Los Angeles 90007,ABH
100361,2817 S Hope ST Los Angeles 90007,ABH Hope,2817 S Hope ST Los Angeles 90007,ABH Hope
100262,2817 S Hope ST Los Angeles 90007,ABH Care Hope,2817 S Hope ST Los Angeles 90007,ABH Care Hope
128327,2817 S HOPE ST Los Angeles 90007,HOPE ABH,2817 S HOPE ST Los Angeles 90007,HOPE ABH
128475,2817 S Hope ST Los Angeles 90007,ABH Hope,2817 S Hope ST Los Angeles 90007,ABH Hope
83768,2817 S HOPE ABH ST Los Angeles 00000,28th Street,"2817 S Hope St, Los Angeles, CA 90007",28th Street
132526,ABH Los Angeles 90032,HOPE,"2817 S Hope St, Los Angeles, CA 90007",HOPE
125920,ABH Los Angeles 90037,HOPE,"2817 S Hope St, Los Angeles, CA 90007",HOPE
118316,HOPE ABH Los Angeles,NA,"2817 S Hope St, Los Angeles, CA 90007",NA
107782,HOPE ABH Los Angeles *,*,"2817 S Hope St, Los Angeles, CA 90007",
129376,HOPE ABH Los Angeles 90007,NA,"2817 S Hope St, Los Angeles, CA 90007",NA
121098,ABH HOPE . Los Angeles 90007,NA,"2817 S Hope St, Los Angeles, CA 90007",NA
103080,ABH HOPE Los Angeles *,NA,"2817 S Hope St, Los Angeles, CA 90007",NA
107645,ABH Hope Los Angeles 000,NA,"2817 S Hope St, Los Angeles, CA 90007",NA
122172,ABH Hope Los Angeles 90007,31st and 32nd St between Main St and Broadway,"2817 S Hope St, Los Angeles, CA 90007",31st and 32nd St between Main St and Broadway
107190,ABH HOPE Los Angeles 90007,TBD,"2817 S Hope St, Los Angeles, CA 90007",TBD
119833,ABH Hope Los Angeles 90007,NA,"2817 S Hope St, Los Angeles, CA 90007",NA
116442,ABH Hope Los Angeles 90007,NA,"2817 S Hope St, Los Angeles, CA 90007",NA
107306,ABH Hope ST Los Angeles 90007,NA,"2817 S Hope St, Los Angeles, CA 90007",NA
125195,ABH HWY Los Angeles 90013,"HOPE (33rd St, Hope to Grand)","2817 S Hope St, Los Angeles, CA 90007","HOPE (33rd St, Hope to Grand)"
89436,Hope  Los Angeles 00000,ABH,"2817 S Hope St, Los Angeles, CA 90007",ABH
92198,Hope  ST Los Angeles 0000,ABH,"2817 S Hope St, Los Angeles, CA 90007",ABH
86894,HOPE Los Angeles 00000,ABH Zone,"2817 S Hope St, Los Angeles, CA 90007",ABH Zone
88498,HOPE ST Los Angeles 00000,ABH,"2817 S Hope St, Los Angeles, CA 90007",ABH
116915,Hope ST Los Angeles 90007,ABH Zone,"2817 S Hope St, Los Angeles, CA 90007",ABH Zone
85623,Hope Street Los Angeles 0000,ABH Zone,"2817 S Hope St, Los Angeles, CA 90007",ABH Zone
117300,2819 S Hope ST Los Angeles 90007,ABH Zone,2819 S Hope ST Los Angeles 90007,ABH Zone
108463,310 N Main  ST Los Angeles 000,ABH CIVIC CENTER,310 N Main  ST Los Angeles 000,ABH CIVIC CENTER
100781,310 N Main  ST Los Angeles 90012,ABH CIVIC CENTER,310 N Main  ST Los Angeles 90012,ABH CIVIC CENTER
100152,310 N Main  ST Los Angeles 90012,ABH CIVIC CENTER,310 N Main  ST Los Angeles 90012,ABH CIVIC CENTER
105465,310 N Main  ST Los Angeles 90012,ABH CIVIC CENTER,310 N Main  ST Los Angeles 90012,ABH CIVIC CENTER
102768,310 N Main ST Los Angeles 00000,ABH CIVIC CENTER,310 N Main ST Los Angeles 00000,ABH CIVIC CENTER
103082,310 N Main ST Los Angeles 00000,ABH CIVIC CENTER,310 N Main ST Los Angeles 00000,ABH CIVIC CENTER
95046,310 N Main ST Los Angeles 90012,ABH Civic Center,310 N Main ST Los Angeles 90012,ABH Civic Center
104046,310 N Main ST Los Angeles 90012,ABH Zone - Civic Center,310 N Main ST Los Angeles 90012,ABH Zone - Civic Center
104486,310 N Main ST Los Angeles 90012,ABH CIVIC CENTER,310 N Main ST Los Angeles 90012,ABH CIVIC CENTER
106082,ABH CIVIC  Los Angeles 90012,TBD,"310 N Main St, Los Angeles, CA 90012",TBD
112533,ABH Civic Center Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
106277,ABH CIVIC CENTER Los Angeles 90012,TBD,"310 N Main St, Los Angeles, CA 90012",TBD
115472,ABH Civic Center Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
115912,ABH Civic Center Los Angeles 90012,Main from 1st to Aliso Street,"310 N Main St, Los Angeles, CA 90012",Main from 1st to Aliso Street
111181,ABH Civic Center Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
103201,ABH CIVIC Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
113781,ABH CIVIC Los Angeles 90012,Main,"310 N Main St, Los Angeles, CA 90012",Main
133766,ABH Los Angeles 90013,CIVIC CENTER,"310 N Main St, Los Angeles, CA 90012",CIVIC CENTER
121648,ABH Zone Civic Center Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
110770,Civec Center ABH Zone Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
133478,Civi ABH Los Angeles 90003,NA,"310 N Main St, Los Angeles, CA 90012",NA
121249,Civic Center ABH Los Angeles,NA,"310 N Main St, Los Angeles, CA 90012",NA
85600,Civic Center ABH Los Angeles 00000,NA,"310 N Main St, Los Angeles, CA 90012",NA
114062,Civic Center ABH Los Angeles 90012,*,"310 N Main St, Los Angeles, CA 90012",
103374,CIVIC CENTER ABH Los Angeles 90021,TBH,"310 N Main St, Los Angeles, CA 90012",TBH
120462,Civic Center ABH Zone Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
116696,Civic Center ABH Zone Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
109308,Civic Center ABH Zone Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
133818,Civic Center ABH Zone Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
132167,Civic Center ABH Zone Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
113271,Civic Center ABH Zone Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
123030,Civic Center ABH Zone Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
129524,Civic Center ABH Zone Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
123679,Civic Center ABH Zone Los Angeles 90012,NA,"310 N Main St, Los Angeles, CA 90012",NA
93361,ABH Riverside Los Angeles 000,NA,"3210 Riverside Drive, Los Angeles, CA",NA
91196,3rd ST Los Angeles 90057,westlake ABH zone,3rd ST Los Angeles 90057,westlake ABH zone
90699,3rd ST Los Angeles 90057,westlake ABH zone,3rd ST Los Angeles 90057,westlake ABH zone
106720,ABH Alexandria Los Angeles 000,NA,"426 S. Alexandria Avenue Los Angeles, CA 90020",NA
107090,ABH Alexandria Los Angeles 000,NA,"426 S. Alexandria Avenue Los Angeles, CA 90020",NA
107436,ABH Alexandria Los Angeles 000,NA,"426 S. Alexandria Avenue Los Angeles, CA 90020",NA
107725,ABH Alexandria Los Angeles 000,NA,"426 S. Alexandria Avenue Los Angeles, CA 90020",NA
128010,ABH Alexandria Los Angeles 91406,Total Zone,"426 S. Alexandria Avenue Los Angeles, CA 90020",Total Zone
118852,ABH Alexandria Los Angeles 91406,NA,"426 S. Alexandria Avenue Los Angeles, CA 90020",NA
111754,ABH Alexandria Los Angeles 91606,NA,"426 S. Alexandria Avenue Los Angeles, CA 90020",NA
124896,Alexandria ABH Los Angeles 91405,Laurel and victory,"426 S. Alexandria Avenue Los Angeles, CA 90020",Laurel and victory
124268,Laurel Grove  Los Angeles 91405,ABH Alexandria,"426 S. Alexandria Avenue Los Angeles, CA 90020",ABH Alexandria
100032,Laurel Grove Los Angeles 91604,ABH LA RIVER - Ventura Blvd,"426 S. Alexandria Avenue Los Angeles, CA 90020",ABH LA RIVER - Ventura Blvd
82904,ABH Los Angeles *,4th and Rose,4th and Rose los angeles,4th and Rose
124458,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
111061,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
115261,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
121089,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
115021,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
125286,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
116068,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
122827,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
121488,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
111319,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
113680,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
118032,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
125919,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
124286,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
111969,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
113483,ABH Beacon Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
111649,ABH Beacon Los Angeles 90732,NA,"515 N Beacon St, Los Angeles, CA",NA
112451,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
125842,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
109407,Beacon ABH Zone Los Angeles 90731,Beacon St & 7th St,"515 N Beacon St, Los Angeles, CA",Beacon St & 7th St
127154,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
124756,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
126995,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
113724,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
129082,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
110120,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
126684,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
113850,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
120235,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
116122,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
128934,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
126428,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
117720,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
126253,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
111572,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
113348,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
113609,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
117299,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
114583,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
112015,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
116535,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
129435,Beacon ABH Zone Los Angeles 90731,NA,"515 N Beacon St, Los Angeles, CA",NA
117283,525 Broad AVE Los Angeles 90744,"E. E St & E. F St., Eubank ABH",525 Broad AVE Los Angeles 90744,"E. E St & E. F St., Eubank ABH"
131227,525 N Broad  AVE Los Angeles 90744,"E. E. St, Eubank ABH",525 N Broad  AVE Los Angeles 90744,"E. E. St, Eubank ABH"
132189,525 N Broad  AVE Los Angeles 90744,E. E. St. Eubank ABH,525 N Broad  AVE Los Angeles 90744,E. E. St. Eubank ABH
122453,Broad  AVE Los Angeles 90744,"E. F. St., Eubank ABH",525 N Broad  AVE Los Angeles 90744,"E. F. St., Eubank ABH"
102793,Broad AVE Los Angeles 90744,East F St (Eubank ABH Zone),525 N Broad  AVE Los Angeles 90744,East F St (Eubank ABH Zone)
126720,525 N Broad AVE Los Angeles 90744,E St in Eubank ABH Zone,525 N Broad AVE Los Angeles 90744,E St in Eubank ABH Zone
101317,525 N Broad AVE Los Angeles 90744,ABH zone,525 N Broad AVE Los Angeles 90744,ABH zone
101416,525 S Beacon ST Los Angeles 90731,Beacon ABH Zone,525 S Beacon ST Los Angeles 90731,Beacon ABH Zone
123545,5695 S St. Andrews PL Los Angeles 90047,"W. 60th St., St Andrews ABH",5695 S St. Andrews PL Los Angeles 90047,"W. 60th St., St Andrews ABH"
106213,5695 ST Andrews  PL Los Angeles 0000,ABH ST. ANDREWS,5695 ST Andrews  PL Los Angeles 0000,ABH ST. ANDREWS
109052,5965 S St Andrews  PL Los Angeles 90047,62nd St (St Andrews ABH),5965 S St Andrews  PL Los Angeles 90047,62nd St (St Andrews ABH)
109035,5965 S St Andrews  PL Los Angeles 90047,W 60th St (St Andrews ABH),5965 S St Andrews  PL Los Angeles 90047,W 60th St (St Andrews ABH)
109112,5965 S St Andrews PL Los Angeles 90047,60th St (St Andrews ABH),5965 S St Andrews PL Los Angeles 90047,60th St (St Andrews ABH)
109203,5965 S St Andrews PL Los Angeles 90047,60th St (St Andrews ABH zone),5965 S St Andrews PL Los Angeles 90047,60th St (St Andrews ABH zone)
109115,5965 S St Andrews PL Los Angeles 90047,60th St (St Andrews ABH),5965 S St Andrews PL Los Angeles 90047,60th St (St Andrews ABH)
109205,5965 S St Andrews PL Los Angeles 90047,60th St (ABH zone St Andrews),5965 S St Andrews PL Los Angeles 90047,60th St (ABH zone St Andrews)
104706,ABH St Andrews Los Angeles *,*,"5965 S St Andrews Pl, Los Angeles, CA 90047",
107584,ABH St Andrews Los Angeles 000,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
117364,ABH St Andrews Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
116532,ABH St Andrews Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
122890,ABH St Andrews Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
133421,ABH St Andrews Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
120326,ABH St Andrews Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
113979,ABH St Andrews Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
115393,ABH St Andrews Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
126067,ABH St Andrews Los Angeles 90062,5555 Western Ave,"5965 S St Andrews Pl, Los Angeles, CA 90047",5555 Western Ave
131889,ABH St Andrews Los Angeles 90062,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
132342,ABH St Andrews Los Angeles 90062,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
116221,ABH St Andrews Los Angeles 90062,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
132860,ABH St Andrews Los Angeles 90062,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
124578,ABH St Andrews Los Angeles 90062,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
107260,ABH St. Andrews PL Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
129527,San Adrews ABH Zone PL Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
119431,St Andrews ABH Zonbe Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
122601,St Andrews ABH Zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
133695,St Andrews ABH Zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
116981,St Andrews ABH Zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
121565,St Andrews ABH Zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
119160,St Andrews ABH Zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
130797,St Andrews ABH Zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
124880,St Andrews ABH Zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
123886,St Andrews ABH Zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
122250,St Andrews ABH Zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
119599,St Andrews ABH Zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
115817,St Andrews ABH Zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
84752,St. Andrews ABH Los Angeles 00000,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
99561,St. Andrews ABH zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
114312,St. Andrews ABH Zone Los Angeles 90047,NA,"5965 S St Andrews Pl, Los Angeles, CA 90047",NA
130334,Los Angeles 90047,ABH St Andrews,"5965 S St Andrews Pl, Los Angeles, CA 90047",ABH St Andrews
131117,Los Angeles 90047,ABH St Andrews,"5965 S St Andrews Pl, Los Angeles, CA 90047",ABH St Andrews
132083,5965 S St.  Andrews  PL Los Angeles 90047,"W. 60th Pl., St Andrews ABH","5965 S St Andrews Pl, Los Angeles, CA 90047","W. 60th Pl., St Andrews ABH"
104891,5965 S St. Andrews Los Angeles 000,ABH St. Andrews,"5965 S St Andrews Pl, Los Angeles, CA 90047",ABH St. Andrews
116873,5965 S St. Andrews PLZ Los Angeles 90047,ABH Zone,"5965 S St Andrews Pl, Los Angeles, CA 90047",ABH Zone
